Organization Id,Name,Website
1593516,Version One Ventures,versionone.vc
1593593,FedEx,fedex.com
1593636,Flashpoint,flashpointvc.com
1593661,Bridgewater Associates,bridgewater.com
1593749,Lemnos VC,lemnoslabs.com
1594181,monday.com,monday.com
1594299,Upstart,upstart.com
1594532,ITN Energy Systems,itnes.com
1594816,Weathergage Capital,weathergagecapital.com
1594840,Piran Digital,piran.com.au
1595101,HOMER Energy,homerenergy.com
1595136,Promus Ventures,promusventures.com
1595562,Zoom Video Communications,zoom.us
1596771,Fundación Chile,fch.cl
1596773,Stanford Angels and Entrepreneurs,stanfordaande.com
1597312,AppIt Ventures,appitventures.com
1597655,DaVita,davita.com
1597702,MineWhat,minewhat.com
1598372,MassVentures,mass-ventures.com
1598666,Renaissance Venture Capital,renvcf.com
1599072,Seedstars,seedstars.com
1599173,Streak,streak.com
1599412,Silicon Badia,siliconbadia.com
1599642,Reticle Research,reticleresearch.com
1599754,Modern Guild,modernguild.com
1600251,Autogrid,auto-grid.com
1600745,Monsoon Company,monsoonco.com
1600930,HR&A Advisors,hraadvisors.com
1600979,Goodworks Ventures,goodworksventures.com
1601931,Procurify,procurify.com
1602355,Hired,hired.com
1602377,Rockies Venture Club,rockiesventureclub.org
1602462,BMO Corporate Banking,bmocm.com
1603499,Founders Factory,foundersfactory.com
1603896,Alliant Techsystems,atk.com
1604058,Middleland Capital,middlelandcap.com
1604065,AgFunder,agfunder.com
1604522,Alstom,alstom.com
1604743,Robinhood,robinhood.com
1605161,The Hive,hivedata.com
1605179,S Technologies,abaptrainings.blogspot.in
1605923,CableLabs,cablelabs.com
1606761,Cummins,cummins.com
1606846,Ryan,ryan.com
1607545,RedEye Apps,redeye.co
1607977,8 Rivers Capital,8rivers.com
1608793,Bergdorf Goodman,bergdorfgoodman.com
1608985,e.bricks Digital,ebricksdigital.com.br
1609015,Bolt,bolt.io
1609049,Southern California Edison,sce.com
1609154,Agolo,agolo.com
1609239,Rising Tide,rtf.vc
1609735,Properati,properati.com
1610138,United States Agency for International Development,usaid.gov
1610650,Strive Capital,strivecap.com
1610744,Cunningham Collective,cunninghamcollective.com
1610882,EASME - EU Executive Agency for SMEs,ec.europa.eu
1610909,PTT Public Company,pttplc.com
1610921,Global Founders Capital,globalfounders.vc
1611204,Village Capital,vilcap.com
1612067,Cohort Capital,cohort-capital.com
1613434,Battery Ventures,battery.com
1613575,Oh My Green,ohmygreen.com
1613711,BairesDev,bairesdev.com
1614351,Patriot Capital,patriot-capital.com
1614375,CEMEX,cemex.com
1614639,Urban Linker,urbanlinker.com
1614812,Mintz,mintz.com
1614936,The Go Game,thegogame.com
1615031,American Electric Power,aep.com
1615219,Indiana University,iu.edu
1615321,Dartmouth College,dartmouth.edu
1615327,Wellesley College,wellesley.edu
1615328,Oak Ridge National Laboratory,ornl.gov
1615336,Tufts University,tufts.edu
1615451,Sensiba San Filippo,ssfllp.com
1615491,Dexterity,morphcase.com
1615629,University of Wisconsin–Madison,wisc.edu
1615769,Morrison & Foerster,mofo.com
1615926,Mobly,mobly.com.br
1615945,Haas Business School at University of California Berkeley,haas.berkeley.edu
1615998,Hydrogenics,hydrogenics.com
1616028,Inter American Development Bank,iadb.org
1616066,Environmental Defense Fund,edf.org
1616143,ScoreBeyond,scorebeyond.com
1616248,Bowery Capital,bowerycap.com
1616333,TechnoServe,technoserve.org
1616371,Orange Communications,orange.ch
1616431,Czero,czero-solutions.com
1616592,AmWINS Group,amwins.com
1616628,Diligent,diligent.com
1616937,Hotmail,hotmail.com
1616956,CRG,crglp.com
1617007,University of Vermont,uvm.edu
1617157,CBRE,cbre.com
1617175,Nixon Peabody,nixonpeabody.com
1617190,Discovery Partners International,discovery-partners.com
1617310,Palladium: Make It Possible,thepalladiumgroup.com
1617927,Better Ventures,better.vc
1618156,eLab Ventures,elabvc.com
1618451,University of Oregon,uoregon.edu
1618463,Strategic Value Partners,svpglobal.com
1618472,Summit,summit.co
1618584,NRDC,nrdc.org
1618613,George Mason University,gmu.edu
1618649,National Grid,nationalgrid.com
1618716,Genscape,genscape.com
1618821,DocSend,docsend.com
1618928,University of Pittsburgh,pitt.edu
1619043,ABB,abb.com
1619058,German Accelerator,germanaccelerator.com
1619180,Asian Development Bank,adb.org
1619328,Seaya Ventures,seayaventures.com
1619614,Acceleprise,acceleprise.vc
1619707,Ventive,ventive.co.uk
1619819,Arnold & Porter,arnoldporter.com
1619983,Hogan Lovells,hoganlovells.com
1620087,Ad Council,adcouncil.org
1620091,Morgan Lewis,morganlewis.com
1620204,Influence & Co.,influenceandco.com
1620307,Colliers International,colliers.com
1620358,Barclays,barclays.co.uk
1620423,Wesleyan University,wesleyan.edu
1620432,Eisenhower Fellowships,efworld.org
1620932,Linde,linde.com
1620973,University of Cambridge,cam.ac.uk
1621001,MacArthur Foundation,macfound.org
1621069,Elia System Operator,eliagroup.eu
1621133,Marsh & McLennan Companies,mmc.com
1621142,Boreal Genomics,borealgenomics.com
1621319,Blackstone Group,blackstone.com
1621325,KBR,kbr.com
1621544,Anglo American,angloamerican.com
1621677,Vast Conference,conferencecalling.com
1621695,Crawley Ventures,crawleyventures.com
1621766,MicroPower Global,micropower-global.com
1621793,Gridium,gridium.com
1621849,Scout Ventures,scoutventures.com
1622085,Air Liquide,airliquide.com
1622192,McGuireWoods,mcguirewoods.com
1622324,SoulCycle,soul-cycle.com
1622409,Accretive LLC,accretivellc.com
1622464,American Industrial Partners,americanindustrial.com
1622588,BeyondCore,beyondcore.com
1622607,Authentise,authentise.com
1622616,Legacy Venture,legacyventure.com
1622789,Tempo Automation,tempoautomation.com
1622888,Common Fund,commonfund.org
1623045,Carr & Ferrell,carrferrell.com
1623072,University of Rochester,rochester.edu
1623293,Loews Corporation,loews.com
1623577,Neiman Marcus,neimanmarcus.com
1623793,Mercado Livre,mercadolivre.com.br
1623851,AME Cloud Ventures,amecloudventures.com
1623979,I2BF Global Ventures,i2bf.com
1624048,Starquest Capital,starquest-capital.com
1624175,Unitus Capital,unituscapital.com
1624505,FloQast,floqast.com
1624565,Vestar Capital Partners,vestarcapital.com
1624763,Homebrew,homebrew.co
1624933,Rio Tinto,riotinto.com
1624941,Hyatt Hotels,hyatt.com
1625052,Sharklet Technologies,sharklet.com
1625058,Bpifrance,bpifrance.fr
1625304,HealthLoop,healthloop.com
1625915,Alston & Bird,alston.com
1625953,Grey Mountain Partners,greymountain.com
1626378,Cybereason,cybereason.com
1626647,TD,td.com
1626654,CSA Partners LLC,csapartners.com
1627108,Havenly,havenly.com
1627139,Fortress Investment Group,fortress.com
1627201,Macnica Networks Corp.,macnica.net
1627301,Emerson Collective,emersoncollective.com
1627333,Ropes & Gray,ropesgray.com
1627452,Jamf,jamf.com
1627636,TriGate Capital,trigatecapital.com
1628374,Graham Partners,grahampartners.net
1628377,Ingresse,ingresse.com
1628386,Covington & Burling LLP,cov.com
1628583,DealCloud,dealcloud.com
1628686,Nautilus Data Technologies,nautilusdt.com
1629154,Chubb,chubb.com
1629379,Streamlined Ventures,streamlined.vc
1629427,Bryan Cave Leighton Paisner,bclplaw.com
1629586,KiwiTech,kiwitech.com
1629881,NEXA Capital Partners,nexacapital.com
1629974,Ford Foundation,fordfoundation.org
1629994,Pomona College,pomona.edu
1630239,WilmerHale,wilmerhale.com
1630243,Enel,enel.com
1630264,Hamilton College,hamilton.edu
1630315,Holland & Hart,hollandhart.com
1630643,Collective[i],collectivei.com
1630718,Edgeview Partners,edgeview.com
1630775,Internet Initiatives Development Fund (IIDF),iidf.ru
1630812,Incline Equity Partners,inclineequity.com
1630865,Silicon Valley Connect,siliconvalleyconnect.com
1634669,AARP,aarp.org
1636690,Probitas Partners,probitaspartners.com
1637049,Jump Capital,jumpcap.com
1637621,SunFunder,sunfunder.com
1637685,Globe Telecom,globe.com.ph
1637738,Motiva Enterprises,motiva.com
1637748,Boston Private,bostonprivate.com
1637749,Anadarko Petroleum Corporation,anadarko.com
1637825,Kleinwort Hambros,kleinworthambros.com
1638190,Apsara Capital,apsara-capital.com
1638194,CarbonCure Technologies,carboncure.com
1638288,Unternehmertum Venture Capital Partners,uvcpartners.com
1638942,ENGIE,engie.com
1638962,Cronofy,cronofy.com
1639090,Cowen,cowen.com
1639252,HGGC,hggc.com
1639455,Knightsbridge Advisers,knightsbridgevc.com
1639538,Macquarie Group,macquarie.com
1639619,Coatue,coatue.com
1639671,Hamilton Lane,hamiltonlane.com
1639702,Smart Pipe,smart-pipe.com
1639833,Fundwave,getfundwave.com
1639994,Protective Life,protective.com
1640351,Eleven55 Ripley,eleven55ripley.com
1640354,Fisher Lynch Capital,fisherlynch.com
1640472,Canvas Ventures,canvas.vc
1640712,Appuri,appuri.com
1640961,Blackbird Ventures,blackbird.vc
1641478,Dataiku,dataiku.com
1641779,Sweetwater Energy,sweetwater.us
1641830,AltexSoft,altexsoft.com
1641840,Imperial Capital,imperialcapital.com
1642109,Databricks,databricks.com
1642238,Scale Capital,scalecapital.com
1642342,The Launch Pad,thelaunchpad.org
1642400,Chemical Angel Network,chemicalangels.com
1642528,Pattern Energy Group,patternenergy.com
1642694,CreativeFeed,creativefeed.net
1642817,TeselaGen,teselagen.com
1643630,FlixBus,flixbus.com
1643728,Cool Energy,coolenergy.com
1643788,Blue Haven Initiative,bluehaveninitiative.com
1643940,Griffin Capital,griffincapital.com
1644152,Vectr,vectr.co
1644178,City of Philadelphia,phila.gov
1644276,Tyba,tyba.com
1644468,NFIA,investinholland.com
1645150,PrivCo,privco.com
1645352,Peloton Technology,peloton-tech.com
1645733,Runway Innovation Hub,runway.is
1646072,GroveStreet,grovestreet.com
1646216,Case Western Reserve University,case.edu
1646362,Hint Health,hint.com
1646524,Tectonic Capital,tectonic.vc
1646720,AIG,aig.com
1646831,GIC,gic.com.sg
1646878,Terrajoule,terrajoule.energy
1647021,Gart Properties,gartproperties.com
1647185,Volvo Cars Group,volvocars.com
1647222,Otherlab,otherlab.com
1647243,Rocsole,rocsole.com
1647381,Mirvac Group,mirvac.com
1647478,McNally Capital,mcnallycapital.com
1647574,EcoDomus,ecodomus.com
1647636,Exponent,exponent.com
1647885,Ripio,ripio.com
1648189,Sharper Shape,sharpershape.com
1649074,LiveOak Venture Partners,liveoakvp.com
1649303,Zetta Venture Partners,zettavp.com
1649344,Big Basin Partners,timark.net
1649398,Makeena,makeena.com
1649564,E.ON,eon.com
1649565,Eni,eni.com
1650302,Motus Ventures,motusventures.com
1650763,Tilson,tilsontech.com
1650883,University of Colorado,cu.edu
1651075,WindSail Capital Group,windsailcapital.com
1651361,Evercam,evercam.io
1651880,ProTenders,protenders.com
1652536,Night Shift Bikes,nightshiftbikes.com
1652546,Florida Power & Light,fpl.com
1652737,Impulse VC,impulsevc.com
1653220,Albright Stonebridge Group,albrightstonebridge.com
1653684,Washington State University,wsu.edu
1653730,Energy Intelligence,energyintel.us
1654181,TPG,tpg.com
1654617,The New York Public Library (NYPL),nypl.org
1654697,Brainstorm Ventures,brainstorm.vc
1654827,First Virtual Group,fvgroup.com
1655074,Iron Gate Capital,irongatecapital.com
1655419,Pohlad Companies,pohladcompanies.com
1655506,Bridgit,bridgitsolutions.com
1655618,TIFF Investment Management,tiff.org
1655892,645 Ventures,645ventures.com
1655981,Tampa Bay WaVE,tampabaywave.org
1656033,Decent Capital,decentcapital.com
1656341,KSL Capital Partners,kslcapital.com
1656460,CitiLogics,citilogics.com
1657074,VF,vfc.com
1657138,enVerid Systems,enverid.com
1657321,Sporple,sporple.com
1658137,Small World Group,smallworldgroup.com
1658333,Darwin Venture Management,darwin-venture.com.tw
1658372,China Growth Capital | CGC,cgcvc.com
1658607,Energy & Environment Investment,ee-investment.jp
1658729,Daymaker,daymaker.com
1658946,WAVE Equity Partners,waveep.com
1658967,PanelClaw,panelclaw.com
1659593,Empower Microsystems,empowermicro.com
1660241,Portfolio Advisors,portad.com
1660295,Start Co.,neverstop.co
1660296,Corporate Angels,cail.com
1660578,"Leading Authorities, Inc.",leadingauthorities.com
1660627,Autotech Ventures,autotechvc.com
1660659,VC Task Force,vctaskforce.com
1660946,Brookfield Renewable Partners,bep.brookfield.com
1661243,MyLibrarian / In the Stacks,inthestacks.tv
1661775,Graphite,graphite.com
1661847,Tricida,tricida.com
1662048,Urban Land Institute,uli.org
1662100,ITM Power,itm-power.com
1662213,CLEARAS Water Recovery,clearaswater.com
1662214,On-Ramps,on-ramps.com
1662228,Emerge Education,emerge.education
1662249,Segall Bryant & Hamill,sbhic.com
1662312,Wood Mackenzie,woodmac.com
1662392,PosiGen,posigen.com
1662667,Aspect Ventures,aspectventures.com
1662928,Aquicore,aquicore.com
1663140,Highmark Health,highmark.com
1663333,Kahua,kahua.com
1663426,BlueVine,bluevine.com
1663573,K&L Gates LLP,klgates.com
1663795,AGL Energy,agl.com.au
1663801,UCHealth,uchealth.org
1664478,Silicon Couloir,siliconcouloir.com
1665508,The Metropolitan Museum of Art,metmuseum.org
1665601,Cintrifuse,cintrifuse.com
1665696,Cultivian Sandbox Ventures,cultiviansbx.com
1666035,WattIQ,wattiq.io
1666426,Ohmconnect,ohmconnect.com
1666427,"Keefe, Bruyette & Woods",kbw.com
1666482,Hummingbird Ventures,hummingbird.vc
1666868,Ramen,ramen.is
1666889,Demand Logic,demandlogic.co.uk
1667076,Blend,blend.com
1667114,Piece & Co.,pieceandco.com
1668298,Colorado Institute for Drug Device and Diagnostic Development,cid4.com
1668849,Ecosystem Integrity Fund,ecosystemintegrity.com
1668864,Steelhead Composites,steelheadcomposites.com
1669205,Grupo Werthein,grupowerthein.com
1669696,Entangled Ventures,entangled.ventures
1669841,GreenSky Capital,greenskycapital.com
1670220,Ocuco Ltd.,ocuco.com
1670748,One Thousand & One Voices,1k1v.com
1670959,Zola Electric,offgrid-electric.com
1671119,Rebound Technologies,rebound-tech.com
1671149,"YouPlus Media, LLC",youplusmedia.com
1671176,FareHarbor,fareharbor.com
1671418,Golding Capital Partners,goldingcapital.com
1672102,Retrolux,retrolux.com
1672238,Elemental Energy,sunetric.com
1672341,ProtonMail,protonmail.com
1672988,Revelry Brands,revelrybrands.com
1673472,J.C. Flowers & Co.,jcfco.com
1673865,KIND Snacks,kindsnacks.com
1673940,Gates Industrial,gates.com
1674226,Activum,activumsg.com
1674467,Crown Predator Holdings,crownpredator.com
1674714,Loyola University Maryland,loyola.edu
1674771,ADVANO,advano.io
1675081,Female Founders Fund,femalefoundersfund.com
1675353,Direct Swap Inc.,directswap.com
1675365,ATX Venture Partners,atxventurepartners.com
1675537,London School of Economics and Political Science,lse.ac.uk
1676091,Corcoran College of Art + Design,corcoran.edu
1676102,University of Amsterdam,uva.nl
1676322,Alfred University,alfred.edu
1676327,New Jersey Institute of Technology,njit.edu
1676340,Memorial University of Newfoundland,mun.ca
1677247,Amherst College,amherst.edu
1677279,Northeastern University,northeastern.edu
1677294,Swarthmore College,swarthmore.edu
1677690,John Carroll University,jcu.edu
1677989,Texas A & M Health Science Center,tamhsc.edu
1678034,California College of the Arts,cca.edu
1678631,Tampere University,tuni.fi
1678794,Universiti Putra Malaysia,upm.edu.my
1678847,QUT,qut.edu.au
1678945,Drake University,drake.edu
1678956,Drexel University,drexel.edu
1679057,King Juan Carlos University,urjc.es
1679286,Opus College of Business,stthomas.edu
1679303,Babson College,babson.edu
1679403,Ryerson University,ryerson.ca
1679496,Universidade Federal do Rio de Janeiro,ufrj.br
1679552,University of Tennessee,utk.edu
1679608,The University of Dallas,utdallas.edu
1679635,Cranfield University,cranfield.ac.uk
1679767,Thomas Jefferson University,jefferson.edu
1680104,Towson University,towson.edu
1680206,Lander University,lander.edu
1680241,Benedict College,benedict.edu
1680329,Berea College,berea.edu
1680506,ESCP Europe,escpeurope.eu
1681005,London Business School,london.edu
1681079,University of Sydney,sydney.edu.au
1681298,Princeton University,princeton.edu
1681458,Loma Linda University,llu.edu
1681507,Bowie State University,bowiestate.edu
1681563,"University of California, Riverside",ucr.edu
1681658,UConn,uconn.edu
1681690,University of Illinois at Chicago,uic.edu
1681699,University of Delaware,udel.edu
1681781,Brevard College,brevard.edu
1682035,Frankfurt School of Finance & Management,frankfurt-school.de
1682204,University College Cork,ucc.ie
1682235,"University of Nevada, Las Vegas",unlv.edu
1682868,Rhode Island School of Design,risd.edu
1682992,Hasso Plattner Institute,hpi.de
1683323,University of Richmond,richmond.edu
1683425,Mayo Medical School,mayo.edu
1683450,Gardner - Webb University,gardner-webb.edu
1683521,University of Hull,hull.ac.uk
1684138,Utah Valley University,uvu.edu
1684650,Grinnell College,grinnell.edu
1684663,San Diego State University,sdsu.edu
1685128,University of Johannesburg,uj.ac.za
1685447,Washington University in St. Louis,wustl.edu
1685755,"Montana State University, Bozeman",montana.edu
1686642,Winston-Salem State University,wssu.edu
1686915,Indiana University–Purdue University Indianapolis,iupui.edu
1686962,York College Pennsylvania,ycp.edu
1687104,Cox Enterprises,coxenterprises.com
1687125,Harvard University,harvard.edu
1687128,West,west.ventures
1687129,Mithril Capital Management,mithril.com
1687134,Illuminate Ventures,illuminate.com
1687135,Sandbox Industries,sandboxindustries.com
1687141,Pear VC,pear.vc
1687148,Lead Edge Capital,leadedgecapital.com
1687350,Egnyte,egnyte.com
1687420,Bowdoin College,bowdoin.edu
1687640,University of Saskatchewan,usask.ca
1687735,Madwire,madwire.com
1687765,Flytedesk,flytedesk.com
1687843,RWTH Aachen University,rwth-aachen.de
1687903,Datumate,datumate.com
1688028,Sighthound,sighthound.com
1688210,Boston University,bu.edu
1688397,Schox Patent Group,schox.com
1688409,iRestore,irestoreapp.com
1688501,NGP Energy Capital Management,ngpenergycapital.com
